"ID"	"wt_birth"	"car_wt"	"num_ribs"	"car_bf10"	"car_lma"	"sex"	"perc_duroc"	"sire"	"dam"	"litter"	"slgdt_cd"
"620"	1771	1.95	90.25	16	25.4	44.84	"M"	0.397935076790749	328	315	87	19
"621"	1773	1.68	84.35	15	38.1	37.1	"M"	0.427461926161046	328	315	87	19
"622"	1774	1.41	90.7	14	30.48	40.32	"F"	0.532916971937171	328	316	91	21
"623"	1775	1.95	79.37	16	22.86	36.13	"M"	0.519201408260085	328	315	87	19
"624"	1776	2	84.13	15	25.4	51.94	"F"	0.513590205200966	326	476	92	20
"625"	1777	1.5	85.71	15	34.29	36.45	"M"	0.43851473336862	328	315	87	19
"626"	1778	1.59	88.44	15	26.67	45.81	"F"	0.502606240617551	326	476	92	20
"627"	1779	2.27	93.42	15	35.56	34.84	"M"	0.461328989834242	328	315	87	19
"628"	1782	1.5	69.16	16	21.59	34.19	"F"	0.511660593674756	331	465	93	20
"629"	1783	1.59	87.98	15	30.48	38.06	"M"	0.435836186602289	328	468	88	21
"630"	1784	1	68.25	16	22.86	35.81	"F"	0.474068139511334	331	465	93	20
"631"	1785	1.45	81.41	16	21.59	39.03	"M"	0.475380045287556	328	468	88	20
"632"	1786	1.68	74.83	14	10.16	44.84	"F"	0.718941155364332	330	313	94	21
"633"	1787	1.54	97.05	15	25.4	39.68	"M"	0.476223898642615	328	468	88	21
"634"	1788	2	82.09	15	33.02	39.35	"F"	0.730038513275592	330	313	94	19
"635"	1789	1.81	79.82	15	17.78	36.13	"M"	0.471865524589523	328	468	88	20
"636"	1790	1.54	92.52	15	17.78	50	"F"	0.532178570174435	328	495	95	21
"637"	1791	1.59	79.82	14	22.86	35.16	"M"	0.508209111242529	328	468	88	19
"638"	1793	1.36	69.16	15	15.24	36.77	"F"	0.474430293660717	328	468	88	20
"639"	1795	1.63	78	15	22.86	42.26	"M"	0.471408416492895	326	494	89	19
"640"	1797	1.81	96.15	15	33.02	43.87	"M"	0.479928601593543	326	494	89	19
"641"	1798	1.36	78	15	16.51	46.13	"F"	0.398243085963974	335	324	96	23
"642"	1799	1.32	79.82	14	27.94	45.16	"M"	0.487398271909521	326	494	89	21
"643"	1800	1.54	78.46	14	22.86	34.84	"F"	0.531301062249738	335	324	96	23
"644"	1801	1.45	82.09	14	34.29	43.55	"M"	0.462762668550789	326	494	89	19
"645"	1802	1	72.56	14	12.7	40	"F"	0.49346285042873	328	459	97	24
"646"	1803	1.04	85.71	15	35.56	39.68	"M"	0.47416349892773	326	494	89	19
"647"	1804	1.18	90.7	15	17.78	47.42	"F"	0.406646568691265	328	459	97	24
"648"	1805	1.77	93.42	14	25.4	50	"M"	0.509473453061768	328	493	90	21
"649"	1806	1.13	81.63	14	25.4	45.81	"F"	0.510023786140583	328	459	97	22
"650"	1807	1.86	82.54	16	22.86	49.35	"M"	0.529618577395953	328	493	90	19
"651"	1808	1.68	77.55	15	17.78	41.61	"F"	0.483851734419032	328	459	97	22
"652"	1810	1.59	91.16	14	20.32	46.45	"F"	0.482385925846471	328	459	97	24
"653"	1811	1.41	74.83	16	19.05	34.19	"M"	0.512805739911861	328	493	90	20
"654"	1814	1.18	82.54	15	17.78	43.23	"F"	0.512785521424764	328	459	97	24
"655"	1815	1	82.54	15	27.94	40	"M"	0.558396985785284	328	493	90	21
"656"	1818	1.22	86.62	15	29.21	38.71	"F"	0.638375762283732	328	459	97	23
"657"	1819	1.91	77.32	16	29.21	37.1	"M"	0.432678854820041	328	493	90	20
"658"	1820	1.59	79.37	15	17.78	40	"F"	0.601288953063292	328	459	97	23
"659"	1821	1.59	80.27	15	33.02	34.52	"M"	0.552263171084744	328	316	91	19
"660"	1823	1	101.13	14	55.88	32.26	"M"	0.523242688296927	328	316	91	21
"661"	1824	1.63	92.52	14	19.05	47.1	"F"	0.494593212623453	328	491	98	24
"662"	1825	1.59	92.52	15	35.56	36.45	"M"	0.446304621772943	328	316	91	21
"663"	1826	1.81	85.26	14	19.05	41.61	"F"	0.553484312437177	328	463	99	22
"664"	1827	1.68	79.82	14	35.56	33.87	"M"	0.516257787955928	328	316	91	19
"665"	1828	1.63	90.7	14	22.86	45.81	"F"	0.552913721670099	328	463	99	24
"666"	1829	1.72	94.78	14	45.72	34.52	"M"	0.540743292088711	328	316	91	21
"667"	1831	2.27	90.02	15	38.1	38.06	"M"	0.441953517570274	326	476	92	20
"668"	1832	1.41	87.98	14	22.86	40.65	"F"	0.462187861365402	328	463	99	24
"669"	1833	1.54	80.5	16	17.78	39.68	"M"	0.557161726125513	326	476	92	20
"670"	1836	1.68	64.4	16	12.7	35.81	"F"	0.55228062349646	335	473	100	23
"671"	1837	1.36	82.99	15	38.1	37.74	"M"	0.521434618224588	331	465	93	19
"672"	1838	1.41	73.02	15	15.24	39.03	"F"	0.454805027308798	335	473	100	22
"673"	1839	2.09	93.65	15	40.64	38.39	"M"	0.467727959860109	331	465	93	20
"674"	1843	1.77	82.77	16	25.4	41.61	"M"	0.37754692045557	331	465	93	20
"675"	1844	1	68.25	16	12.7	40.65	"F"	0.466074441283194	335	473	100	23
"676"	1845	1.59	85.26	15	34.29	36.13	"M"	0.497365524185155	331	465	93	21
"677"	1847	1.59	88.44	16	43.18	28.06	"M"	0.562971571923658	331	465	93	19
"678"	1848	1.18	78	14	16.51	46.13	"F"	0.495495001901185	335	321	101	24
"679"	1849	1.32	89.8	15	30.48	39.68	"M"	0.487194324825379	331	465	93	21
"680"	1850	1.5	NA	NA	NA	NA	"F"	0.509350691852382	335	321	101	NA
"681"	1851	1.72	86.62	16	29.21	42.58	"M"	0.446358251261814	331	465	93	19
"682"	1853	1.81	74.38	15	19.05	39.03	"M"	0.835901201913571	330	313	94	21
"683"	1854	1.63	86.17	15	12.7	53.55	"F"	0.509228384543444	335	321	101	24
"684"	1855	1.77	86.17	16	27.94	36.45	"M"	0.725864780821767	330	313	94	19
"685"	1856	1.59	70.29	14	11.43	40.97	"F"	0.447932268852774	335	321	101	24
"686"	1857	1.72	77.55	15	25.4	31.61	"M"	0.491765462098077	328	495	95	21
"687"	1858	1.27	79.37	15	17.78	43.23	"F"	0.529410064215317	335	479	102	24
"688"	1861	1.54	96.15	15	40.64	30.32	"M"	0.498880703570695	328	495	95	21
"689"	1862	1.32	89.34	15	26.67	40.32	"F"	0.516458844000486	335	456	103	24
"690"	1863	1.63	77.1	15	25.4	35.16	"M"	0.499618313620197	328	495	95	19
"691"	1864	1.86	78	14	16.51	40.65	"F"	0.503418373376012	328	490	104	22
"692"	1865	1.72	91.61	15	33.02	38.39	"M"	0.492593256721076	328	495	95	21
"693"	1866	1.72	80.27	15	17.78	43.23	"F"	0.406550262082798	328	490	104	24
"694"	1868	1.63	78	14	10.16	47.74	"F"	0.398135639877289	328	160	105	22
"695"	1870	1.45	70.29	15	17.78	35.16	"F"	0.53191125278335	328	490	104	24
"696"	1871	1.04	81.18	14	27.94	40	"M"	0.472416001969409	328	495	95	21
"697"	1872	1.77	87.07	16	13.97	36.13	"F"	0.585612854968417	328	490	104	24
"698"	1874	1.41	89.8	15	20.32	46.45	"F"	0.491933164197766	328	490	104	24
"699"	1875	1.04	81.18	14	29.21	34.19	"M"	0.430979193972907	328	495	95	21
"700"	1876	1.81	81.63	14	19.05	43.87	"F"	0.468656032841734	328	160	105	22
"701"	1878	1.5	82.09	15	15.24	42.26	"F"	0.458776926078303	328	160	105	24
"702"	1879	1.72	74.38	15	17.78	37.74	"M"	0.465649840995522	335	324	96	23
"703"	1880	1.77	84.35	15	22.86	44.52	"F"	0.532233151210473	328	160	105	24
"704"	1881	1.86	76.87	15	20.32	38.06	"M"	0.512897775841284	335	324	96	23
"705"	1883	1.5	89.8	14	24.13	40.32	"M"	0.466910054192616	335	324	96	22
"706"	1884	1.81	77.78	15	16.51	40.65	"F"	0.398160933308204	335	314	106	23
"707"	1886	1.18	70.07	15	16.51	40.32	"F"	0.391104907527174	335	314	106	23
"708"	1888	2.31	84.81	14	20.32	46.77	"F"	0.425418867909098	335	319	107	22
"709"	1889	1.22	86.17	15	30.48	37.42	"M"	0.429829619165254	328	459	97	23
"710"	1890	1.63	75.28	15	15.24	43.55	"F"	0.529477537396612	328	497	108	22
"711"	1891	1.36	82.09	15	29.21	34.84	"M"	0.67503409315913	328	459	97	23
"712"	1893	0.91	75.28	14	33.02	29.68	"M"	0.509116109302501	328	459	97	22
"713"	1897	2.13	84.35	15	25.4	37.74	"M"	0.5910963030449	328	491	98	22
"714"	1898	1.5	85.71	16	19.05	42.9	"F"	0.577220367041307	328	497	108	24
"715"	1899	1.63	90.25	15	19.05	45.48	"F"	0.470979518895693	328	463	99	24
"716"	1902	1.72	84.81	15	25.4	44.52	"F"	0.526667158699436	335	460	109	25
"717"	1903	2	68.48	16	25.4	34.84	"M"	0.447889451519256	335	473	100	23
"718"	1904	1.32	80.05	16	31.75	43.55	"F"	0.495414220457942	335	460	109	26
"719"	1907	1.36	82.54	16	22.86	38.71	"M"	0.551171935367885	335	473	100	23
"720"	1908	1.22	87.07	15	22.86	43.87	"F"	0.439188461987373	335	460	109	27
"721"	1910	1.54	78	16	22.86	38.39	"F"	0.563077632337954	335	460	109	26
"722"	1912	1.22	89.34	15	31.75	42.58	"F"	0.539877430612538	335	460	109	27
"723"	1914	0.95	77.78	14	25.4	42.58	"F"	0.547365298674824	311	472	110	26
"724"	1915	1.77	78.91	14	15.24	40.32	"M"	0.521888600310523	335	321	101	22
"725"	1916	1.41	78.46	16	25.4	49.03	"F"	0.509327374092057	311	472	110	26
"726"	1917	1.54	81.63	15	20.32	41.61	"M"	0.42181136560104	335	321	101	24
"727"	1918	1.09	82.09	14	22.86	42.9	"F"	0.480001065998663	311	472	110	25
"728"	1919	1.27	82.09	14	19.05	49.03	"M"	0.460050709460889	335	321	101	22
"729"	1920	1.09	83.9	15	25.4	38.06	"F"	0.525933254631012	335	318	111	27
"730"	1923	1.5	78	15	34.29	33.87	"M"	0.552692703924317	335	321	101	22
"731"	1927	1.81	77.55	15	27.94	30	"M"	0.533543539682716	335	479	102	22
"732"	1928	1.41	76.64	15	17.78	46.77	"F"	0.492749179599387	330	320	112	26
"733"	1929	1.63	86.62	15	22.86	38.71	"M"	0.482456586212982	335	479	102	24
"734"	1930	1.18	74.83	15	22.86	39.68	"F"	0.469992233012392	330	320	112	26
"735"	1931	1.45	75.74	15	17.78	37.1	"M"	0.46843431903216	335	479	102	22
"736"	1933	1.54	89.8	15	22.86	38.39	"M"	0.533389378585334	335	479	102	24
"737"	1934	0.95	92.52	15	25.4	43.87	"F"	0.475685632817508	330	320	112	27
"738"	1935	1.72	78	14	25.4	33.55	"M"	0.543188393880533	335	479	102	22
"739"	1936	1.18	80.27	15	20.32	44.52	"F"	0.505359841370674	330	320	112	27
"740"	1937	1.36	83.45	15	24.13	33.23	"M"	0.445793246979839	335	479	102	24
"741"	1941	1.81	82.54	15	21.59	43.55	"M"	0.404100448911351	335	456	103	22
"742"	1942	1.27	75.28	15	22.86	41.29	"F"	0.520553461853823	330	320	112	27
"743"	1945	1.5	69.84	15	12.7	38.39	"F"	0.484464817770304	335	456	103	24
"744"	1946	0.86	85.71	15	30.48	33.55	"F"	0.504401970993931	311	464	113	27
"745"	1949	1.27	75.28	15	22.86	36.45	"M"	0.444559339518979	335	456	103	22
"746"	1952	1	72.11	16	20.32	36.13	"F"	0.554532602813461	330	470	114	27
"747"	1953	1.5	92.06	15	38.1	41.61	"M"	0.456756256005731	335	456	103	24
"749"	1957	1.36	77.55	15	26.67	36.13	"M"	0.611662637790741	328	490	104	24
"750"	1958	1.81	80.73	15	12.7	48.71	"F"	0.507899477198232	311	482	115	25
"751"	1959	1.27	77.1	15	20.32	32.58	"M"	0.616000999997943	328	490	104	22
"752"	1960	1.91	84.81	15	20.32	43.55	"F"	0.469374310576953	311	482	115	25
"753"	1961	1.27	80.27	14	25.4	36.77	"M"	0.451665543993266	328	160	105	22
"754"	1963	1.59	90.25	15	25.4	43.23	"M"	0.505233942776488	335	314	106	22
"755"	1964	1.18	90.7	15	35.56	40.65	"F"	0.438914156262029	311	482	115	27
"756"	1965	1.22	75.96	15	20.32	36.45	"M"	0.433508250063356	335	314	106	23
"757"	1968	1.68	88.89	15	17.78	47.74	"F"	0.504524739639835	311	482	115	27
"758"	1971	1.13	80.05	15	36.83	34.84	"M"	0.460192051583452	335	314	106	23
"759"	1972	1.54	85.71	15	22.86	43.23	"F"	0.495993014832878	311	482	115	27
"760"	1973	2.31	87.07	15	34.29	30.97	"M"	0.535651369514025	335	319	107	22
"761"	1974	1.72	86.62	15	26.67	42.58	"F"	0.525520346632597	311	489	116	27
"762"	1976	1.95	75.28	15	21.59	42.9	"F"	0.536426577935798	311	489	116	26
"763"	1977	1.72	82.99	15	30.48	37.42	"M"	0.536623426213659	328	497	108	22
"764"	1978	1.72	82.09	15	20.32	45.16	"F"	0.457897321767739	311	489	116	25
"765"	1979	2.13	88.44	15	27.94	37.74	"M"	0.433550491762427	328	497	108	22
"766"	1980	1.54	80.05	16	38.1	44.19	"F"	0.488972386930044	311	489	116	26
"767"	1981	1.86	72.11	15	27.94	32.9	"M"	0.474749788642902	328	497	108	24
"768"	1982	1.18	89.8	15	35.56	38.06	"F"	0.514640590305985	311	489	116	27
"769"	1984	2.13	83.45	15	27.94	41.29	"F"	0.464997802025889	331	478	117	27
"770"	1988	1.54	73.92	15	19.05	36.77	"F"	0.477819698776597	331	325	118	27
"771"	1989	1.36	78.91	15	29.21	44.19	"M"	0.54096347049291	335	460	109	26
"772"	1990	1.45	79.37	16	20.32	37.42	"F"	0.472796418772729	331	325	118	27
"773"	1991	1.36	82.77	15	35.56	40	"M"	0.413559599537922	335	460	109	26
"774"	1992	1.09	82.99	15	31.75	32.9	"F"	0.530518543531069	331	325	118	27
"775"	1993	1.18	83.45	15	34.29	43.87	"M"	0.510769515929262	335	460	109	25
"776"	1995	1.95	86.17	15	25.4	41.61	"M"	0.492336498074585	335	460	109	25
"777"	1996	1.36	83.9	15	34.29	34.84	"F"	0.530916110589261	331	325	118	27
"778"	1999	1.09	80.5	14	27.94	43.23	"M"	0.411945524034819	311	472	110	26
"779"	2000	1.18	78	15	21.59	40.65	"F"	0.558320664452958	330	301	119	27
"780"	2001	1.22	84.35	15	31.75	33.55	"M"	0.542273480806877	311	472	110	25
"781"	2003	1.32	92.06	15	20.32	37.42	"M"	0.54897929627519	311	472	110	26
"782"	2004	1.32	88.44	14	27.94	40.65	"F"	0.511858420519379	330	301	119	27
"783"	2005	1.36	86.62	15	33.02	33.55	"M"	0.483255640766059	311	472	110	25
"784"	2007	1.45	84.35	15	30.48	37.1	"M"	0.477591430553666	311	472	110	25
"785"	2009	1.5	94.78	15	33.02	42.26	"M"	0.431587003075839	311	472	110	25
"786"	2010	1.72	83.9	14	22.86	49.68	"F"	0.458333775700898	330	301	119	27
"787"	2011	1.22	85.71	15	33.02	32.9	"M"	0.530085632315417	311	472	110	25
"788"	2013	1.59	83.9	15	31.75	40.32	"M"	0.354578706092484	335	318	111	25
"789"	2014	1.63	81.18	16	30.48	36.45	"F"	0.479207068118859	331	484	120	25
"790"	2015	1.5	84.81	15	30.48	36.13	"M"	0.501988765111143	335	318	111	25
"791"	2016	2.13	75.28	14	17.78	43.23	"F"	0.486486827676999	330	471	121	28
"792"	2017	1.36	87.98	15	30.48	38.06	"M"	0.440209579418079	335	318	111	27
"793"	2018	1.59	84.13	15	30.48	43.23	"F"	0.408113052001244	330	471	121	29
"794"	2019	1.27	80.73	15	33.02	34.19	"M"	0.43732925873169	335	318	111	27
"795"	2020	1.86	82.99	15	17.78	47.1	"F"	0.475469842417204	330	471	121	29
"796"	2022	1.63	71.43	15	12.7	45.81	"F"	0.514807528573989	328	312	122	29
"797"	2023	1.41	85.26	13	27.94	42.58	"M"	0.519667075697729	330	320	112	25
"798"	2024	1.36	73.47	15	20.32	36.13	"F"	0.521306891404857	328	312	122	29
"799"	2025	0.95	87.98	15	33.02	38.06	"M"	0.500261235398304	330	320	112	27
"800"	2026	1.36	82.54	14	22.86	47.1	"F"	0.589264099499158	330	315	123	29
"801"	2027	1.63	79.14	14	27.94	43.55	"M"	0.537081825454673	330	320	112	26
"802"	2029	1.27	81.18	14	33.02	41.61	"M"	0.499480461083664	330	320	112	26
"803"	2030	1.72	75.51	15	15.24	42.58	"F"	0.432436792697414	330	315	123	29
"804"	2031	1.41	92.06	15	29.21	40	"M"	0.517637437445075	330	320	112	27
"805"	2032	1.41	84.35	15	25.4	40.65	"F"	0.489857598142151	330	316	124	30
"806"	2033	1.04	74.83	16	24.13	39.35	"M"	0.51357196748059	330	320	112	27
"808"	2036	2.22	79.37	15	17.78	44.52	"F"	0.469596455963201	330	494	125	28
"809"	2037	2.09	86.17	15	25.4	38.71	"M"	0.493653216746705	311	464	113	25
"810"	2038	2.04	74.83	14	17.78	46.45	"F"	0.532511471095153	330	494	125	28
"811"	2039	2.09	85.26	15	43.18	29.03	"M"	0.464432843314348	311	464	113	27
"812"	2040	1.91	77.1	15	17.78	45.81	"F"	0.497411092209033	330	494	125	28
"813"	2041	1.59	87.53	15	26.67	45.16	"M"	0.46415717957049	311	464	113	27
"814"	2044	1	86.17	14	22.86	47.74	"F"	0.500450452399274	330	494	125	30
"815"	2046	1.63	83.45	14	20.32	39.35	"F"	0.482609853808581	328	468	126	30
"816"	2048	1.68	81.18	16	20.32	43.23	"F"	0.481446871136368	328	468	126	30
"817"	2050	1.04	72.11	15	20.32	32.26	"F"	0.465147844975416	328	468	126	30
"818"	2053	1.63	88.89	15	44.45	35.48	"M"	0.523719980538185	330	470	114	25
"819"	2055	1.45	82.54	14	33.02	42.9	"M"	0.633276557789256	330	470	114	25
"820"	2056	0.95	79.82	15	22.86	39.35	"F"	0.545951752311951	330	476	127	30
"821"	2057	1.41	86.62	15	33.02	38.06	"M"	0.486005675920679	330	470	114	25
"822"	2058	1.59	74.83	15	17.78	41.29	"F"	0.56321422923936	330	476	127	28
"823"	2060	1.95	86.17	15	24.13	42.58	"F"	0.532993168221483	330	476	127	28
"824"	2061	1.13	78	15	26.67	37.42	"M"	0.476640955270138	330	470	114	27
"825"	2064	1.77	79.59	14	13.97	43.87	"F"	0.449953112451549	328	493	128	29
"826"	2065	1.72	88.44	15	34.29	41.29	"M"	0.48987718199454	311	482	115	25
"827"	2066	1.41	85.26	16	17.78	41.29	"F"	0.534728490733944	328	493	128	30
"828"	2067	1.41	97.51	15	38.1	46.13	"M"	0.527933261680116	311	482	115	25
"829"	2069	1.09	86.62	15	27.94	39.35	"M"	0.480331890716382	311	482	115	27
"830"	2071	1.77	93.2	14	35.56	40.32	"M"	0.474477148910152	311	489	116	26
"831"	2072	1.36	80.27	15	13.97	41.29	"F"	0.492178162288416	328	493	128	30
"832"	2073	1.72	93.42	15	33.02	46.13	"M"	0.517397859864307	311	489	116	26
"833"	2074	1.27	76.64	14	12.7	41.29	"F"	0.492563182717809	328	493	128	30
"834"	2076	1.54	77.1	14	16.51	44.52	"F"	0.534999288044802	328	493	128	29
"835"	2077	2.13	76.19	15	21.59	40.65	"M"	0.498179329093297	331	478	117	25
"836"	2078	1.59	77.55	15	12.7	41.94	"F"	0.834632711182467	330	313	129	30
"837"	2079	2.13	81.63	15	33.02	35.81	"M"	0.522135471846989	331	478	117	25
"838"	2080	1.45	76.19	15	12.7	48.39	"F"	0.764049174025211	330	313	129	30
"839"	2081	1.77	77.55	15	35.56	32.9	"M"	0.483397099478657	331	478	117	25
"840"	2083	1.63	74.38	15	27.94	35.48	"M"	0.501984533056358	331	478	117	27
"841"	2085	1.54	84.35	15	27.94	40	"M"	0.524256756428327	331	478	117	25
"842"	2086	1.54	67.12	14	15.24	36.13	"F"	0.557754247643001	330	485	130	30
"843"	2087	1.72	80.73	15	27.94	33.87	"M"	0.520121617199059	331	478	117	25
"844"	2088	1.72	82.54	16	16.51	48.39	"F"	0.553656139248759	330	485	130	30
"845"	2090	1.63	83.45	14	19.05	44.52	"F"	0.485991450531579	326	470	131	33
"846"	2091	1.5	94.33	15	45.72	35.81	"M"	0.462250999285368	331	478	117	25
"847"	2092	1.36	89.8	15	22.86	45.81	"F"	0.498150839004636	326	470	131	31
"848"	2094	1.13	80.27	15	25.4	41.29	"F"	0.51124745323329	326	470	131	32
"849"	2095	1.32	77.55	15	26.67	38.39	"M"	0.50783316449263	331	325	118	25
"850"	2099	1.18	86.62	15	27.94	40	"M"	0.487910183628463	330	301	119	27
"851"	2100	1.72	71.88	16	17.78	41.94	"F"	0.475804581583513	326	470	131	32
"852"	2101	1.45	81.18	15	38.1	34.19	"M"	0.532577311800486	330	301	119	25
"853"	2102	1.54	83.9	14	20.32	40.65	"F"	0.54402184218307	328	318	132	31
"854"	2103	1.59	NA	NA	NA	NA	"M"	0.539818142462622	330	301	119	NA
"855"	2104	1.63	91.16	14	15.24	47.1	"F"	0.505780874276395	328	318	132	33
"856"	2105	1.18	89.34	15	35.56	40.65	"M"	0.439301244782926	330	301	119	27
"857"	2106	1.86	75.28	16	20.32	40	"F"	0.578074784417373	328	318	132	31
"858"	2107	1.63	74.38	15	27.94	31.29	"M"	0.563449537865344	330	301	119	25
"859"	2108	0.95	70.75	16	13.97	43.23	"F"	0.521902562939462	326	489	133	33
"860"	2109	1.32	84.35	14	25.4	39.35	"M"	0.551228484907477	330	301	119	27
"861"	2110	1.27	85.26	16	21.59	49.68	"F"	0.516883487368981	326	489	133	31
"862"	2112	1.68	90.7	16	17.78	49.03	"F"	0.524342744033518	326	489	133	33
"863"	2113	1.72	89.34	15	26.67	40.65	"M"	0.412874533903381	331	484	120	27
"864"	2114	2.31	96.6	14	25.4	47.1	"F"	0.52617592679404	328	460	134	31
"865"	2115	1	82.09	16	35.56	42.58	"M"	0.448491543030891	331	484	120	27
"866"	2116	1.77	82.54	15	20.32	44.52	"F"	0.499913157030747	328	460	134	31
"867"	2117	1.77	85.26	15	24.13	42.26	"M"	0.416176436491042	331	484	120	25
"868"	2118	1.54	87.07	15	40.64	37.42	"F"	0.498086651143398	328	460	134	32
"869"	2119	1.36	78	15	16.51	41.94	"M"	0.481582315427539	330	471	121	29
"870"	2120	1.27	85.71	15	20.32	40.65	"F"	0.54236320596919	328	460	134	32
"871"	2121	2.36	75.28	15	22.86	36.13	"M"	0.534784226872581	330	471	121	28
"872"	2122	1	91.61	14	27.94	39.35	"F"	0.491874769479052	328	460	134	33
"873"	2123	1.72	83.67	15	27.94	41.94	"M"	0.461917897417736	330	471	121	29
"874"	2124	1.81	87.53	16	27.94	44.52	"F"	0.492733678810845	328	472	135	33
"875"	2125	1.41	80.73	15	27.94	38.71	"M"	0.536659196761943	330	471	121	30
"876"	2126	1.32	63.95	16	8.89	34.84	"F"	0.467930263941237	328	312	122	30
"877"	2127	1.77	87.98	15	29.21	36.13	"M"	0.485605253799964	330	471	121	30
"878"	2128	1.22	87.53	14	25.4	43.87	"F"	0.464938251515311	328	472	135	33
"879"	2130	1	70.75	15	17.78	45.81	"F"	0.44500636652871	328	472	135	33
"880"	2131	1.41	82.99	15	27.94	42.58	"M"	0.48441754478245	328	312	122	29
"881"	2132	1.63	100.68	15	33.02	44.52	"F"	0.482257203190014	328	472	135	31
"882"	2133	1.13	79.82	15	38.1	29.03	"M"	0.490980623005255	328	312	122	30
"883"	2135	2	77.1	14	19.05	40	"M"	0.522635197024542	328	312	122	29
"884"	2136	1.36	80.73	15	17.78	42.58	"F"	0.376584786283651	328	491	136	33
"885"	2137	1.77	93.88	14	27.94	38.06	"M"	0.450217632041668	328	312	122	30
"886"	2139	1.63	77.55	14	27.94	37.42	"M"	0.525265531440591	328	312	122	28
"887"	2140	1.95	88.44	15	31.75	34.84	"F"	0.487080854172576	328	319	137	31
"888"	2141	2.13	79.82	15	15.24	42.58	"M"	0.540984628091473	330	315	123	29
"889"	2142	1.77	80.73	14	16.51	41.29	"F"	0.474348506383751	328	319	137	33
"890"	2143	1.91	90.48	16	35.56	38.71	"M"	0.506840729498704	330	315	123	29
"892"	2145	1.81	86.62	15	22.86	43.23	"M"	0.522909646248173	330	315	123	28
"893"	2147	1.72	85.71	15	24.13	41.94	"M"	0.566263426350632	330	315	123	28
"894"	2148	1.36	80.73	14	20.32	43.23	"F"	0.473949920132571	326	303	138	33
"895"	2149	1.5	86.62	15	25.4	39.35	"M"	0.532212774347724	330	315	123	28
"896"	2150	1.5	75.74	14	15.24	45.16	"F"	0.491705916240416	326	303	138	33
"897"	2151	1.41	80.27	14	30.48	36.77	"M"	0.505634582027322	330	315	123	28
"898"	2152	2.27	85.49	16	20.32	45.16	"F"	0.509654891576526	328	478	139	32
"899"	2153	1.81	76.64	15	20.32	48.39	"M"	0.477707386361508	330	315	123	28
"900"	2154	1.95	90.02	15	33.02	43.87	"F"	0.460773739863364	328	478	139	32
"901"	2155	1.09	73.02	15	30.48	36.13	"M"	0.488324664300329	330	316	124	28
"902"	2156	2.4	80.73	15	25.4	44.52	"M"	0.51358940794327	328	478	139	31
"903"	2157	1.63	82.09	14	26.67	32.26	"M"	0.478404868541961	330	316	124	30
"904"	2159	1.41	86.17	14	25.4	37.42	"M"	0.514958084453364	330	316	124	30
"905"	2160	1.22	NA	NA	NA	NA	"F"	0.493327853805497	326	325	140	NA
"906"	2161	1.63	68.93	15	17.78	39.35	"M"	0.53395826276934	330	316	124	30
"907"	2162	1.68	96.15	16	33.02	41.29	"F"	NA	326	325	140	31
"908"	2163	1.91	77.1	14	25.4	31.61	"M"	0.535344555831486	330	316	124	28
"909"	2164	1	73.7	15	20.32	40	"F"	0.562947033419949	326	325	140	32
"910"	2165	1.27	77.1	14	25.4	38.71	"M"	0.539569247209603	330	316	124	28
"911"	2166	1.45	78.46	15	15.24	42.58	"F"	0.462055995590799	326	325	140	33
"912"	2167	0.95	81.18	15	25.4	36.13	"M"	0.477207163812284	330	316	124	30
"913"	2168	1.32	75.06	14	16.51	41.29	"F"	0.482529496084091	326	325	140	32
"914"	2171	2.36	90.7	15	24.13	43.87	"M"	0.505005519440744	330	494	125	28
"915"	2172	1.63	81.63	16	16.51	38.71	"F"	0.465054103376414	326	456	141	33
"916"	2179	1.63	81.18	15	27.94	31.61	"M"	0.471857599131998	328	468	126	28
"917"	2181	1.72	76.19	15	22.86	34.84	"M"	0.508618428497232	328	468	126	28
"918"	2182	1.32	88.89	14	22.86	48.39	"F"	0.492293602766322	326	456	141	33
"919"	2183	1.45	78.46	15	22.86	34.84	"M"	0.487855775720018	328	468	126	28
"920"	2184	1.41	85.26	15	22.86	46.45	"F"	0.482611220710577	326	456	141	33
"921"	2185	2	85.71	15	27.94	43.87	"M"	0.516926400570318	330	476	127	28
"922"	2186	1.95	93.42	15	22.86	43.87	"F"	0.559088203566198	311	160	142	31
"923"	2187	1.77	77.55	16	21.59	36.77	"M"	0.516554636531459	330	476	127	28
"924"	2191	1.5	81.18	15	22.86	38.71	"M"	0.552031746507663	328	493	128	28
"925"	2192	1.54	89.34	14	33.02	43.23	"F"	0.500106781704945	311	160	142	31
"926"	2193	1.13	86.62	15	22.86	38.71	"M"	0.604761233563775	328	493	128	30
"927"	2194	1.68	85.71	14	17.78	57.42	"F"	0.47912245205377	311	160	142	31
"928"	2195	1.41	88.89	15	36.83	38.06	"M"	0.424961221459702	328	493	128	29
"929"	2197	1.27	79.37	14	17.78	40.65	"M"	0.617933065352365	328	493	128	29
"930"	2199	1.13	85.26	15	22.86	43.23	"M"	0.782063368497691	330	313	129	30
"931"	2201	1.41	81.63	15	25.4	40	"M"	0.710348849189021	330	313	129	28
"932"	2203	2.13	80.27	16	24.13	39.35	"M"	0.749491398290632	330	313	129	28
"934"	2207	2.22	83.9	15	35.56	36.77	"M"	0.722612921025741	330	313	129	28
